"GeneSymbol","Direction","logFC","AveExpr","t","P.Value","adj.P.Val","Testado_no_POP","Direcao_POP","Concordante","DEG_POP_FDR05_logFC1"
"SOX21","up",0.0793040005000007,6.386109515,1.86403990692251,0.0829568577660625,0.273750582466769,TRUE,"up",TRUE,FALSE
"S100A6","up",0.113189049166668,16.2916903329167,1.86330798635468,0.0830656001418303,0.27394433519339,TRUE,"up",TRUE,FALSE
"KHDRBS3","up",0.183600752500001,10.74551161625,1.86309416503807,0.0830973919577813,0.27401062962031,TRUE,"up",TRUE,FALSE
"ZDHHC12","up",0.117533589583335,7.86174532045833,1.86224825270695,0.0832232725735908,0.274251089766318,TRUE,"up",TRUE,FALSE
"SLC33A1","up",-0.118939793666666,9.14119477408333,-1.86172428521107,0.0833013301234162,0.274404171561313,TRUE,"down",FALSE,FALSE
"MAST2","down",-0.116735358333333,10.3941263708333,-1.86139624539217,0.0833502329313457,0.274523896294549,TRUE,"down",TRUE,FALSE
"IRX5","up",0.559092096,9.03115593708333,1.86099591432308,0.083409947475125,0.274662345055859,TRUE,"up",TRUE,FALSE
"PCDHGC5","down",0.110075587583334,5.91208654579167,1.85850568935512,0.0837822583290266,0.275362713660557,TRUE,"up",FALSE,FALSE
"TMEM62","up",0.107666553666667,8.287730552,1.8567792079984,0.084041255888418,0.275817868190461,TRUE,"up",TRUE,FALSE
"LAG3","up",-0.515413941916666,9.55812201695833,-1.85665708751199,0.0840596028820904,0.275836939566196,TRUE,"down",FALSE,FALSE
"ZNRD1","up",-0.0843373883333339,11.2849047841667,-1.85358729912189,0.0845219780091431,0.276711294984732,TRUE,"down",FALSE,FALSE
"DBNDD2","up",0.215039501666668,11.6735162491667,1.85336616724306,0.0845553729075273,0.276740101860976,TRUE,"up",TRUE,FALSE
"RPS3","up",-0.0804088391666657,15.16564846875,-1.85335210892943,0.0845574963654771,0.276740101860976,TRUE,"down",FALSE,FALSE
"PTAFR","down",0.187296168500001,8.33384948675,1.85213656678335,0.0847412802534585,0.277195605856981,TRUE,"up",FALSE,FALSE
"AMZ2","up",-0.0784611033333316,12.0509608658333,-1.85185639487768,0.0847836915106392,0.277269395018452,TRUE,"down",FALSE,FALSE
"LEMD2","up",-0.0803215174999996,10.39847630375,-1.85172952196081,0.0848029032531735,0.277269395018452,TRUE,"down",FALSE,FALSE
"PPP1R13B","down",0.138817444166668,8.25938754441667,1.8513678489565,0.0848576910048251,0.277269395018452,TRUE,"up",FALSE,FALSE
"MAN1B1","up",0.11631802275,9.31529571670833,1.85041283491729,0.0850025128413235,0.277407633547485,TRUE,"up",TRUE,FALSE
"SCG2","up",-0.237526295249999,6.539127388125,-1.8499050362811,0.0850796073188403,0.277630073368096,TRUE,"down",FALSE,FALSE
"THSD1","up",-0.199584817499999,12.01055206875,-1.84913490037735,0.0851966494857367,0.277733990062701,TRUE,"down",FALSE,FALSE
"PEX1","down",-0.0791052499999997,8.18245146458333,-1.84846731178727,0.0852982234546707,0.277934815350622,TRUE,"down",TRUE,FALSE
"IL5RA","up",0.0771692917500002,5.64658154704167,1.84784783959087,0.0853925733730185,0.278183900172618,TRUE,"up",TRUE,FALSE
"CD200R1","up",-0.114367594583334,6.21815328379167,-1.84717749341692,0.0854947769044819,0.278283438924792,TRUE,"down",FALSE,FALSE
"MORC3","down",-0.165881496666667,10.9211913666667,-1.84615563208675,0.0856507842806714,0.278549988947873,TRUE,"down",TRUE,FALSE
"SCN1B","up",0.13756235,7.16318582958333,1.84534348053812,0.0857749568196226,0.278757395492032,TRUE,"up",TRUE,FALSE
"CD302","up",-0.127110368249999,10.7281822325417,-1.84499766819658,0.0858278780569775,0.27887104747322,TRUE,"down",FALSE,FALSE
"ALPK1","down",-0.146484814166665,13.9226605395833,-1.84429045609289,0.0859361968534083,0.279047787605746,TRUE,"down",TRUE,FALSE
"PKN3","up",0.145791184083334,7.67463365370833,1.84377574622308,0.0860151082368282,0.279216615454944,TRUE,"up",TRUE,FALSE
"COQ4","down",-0.0998929560833328,8.874641543625,-1.84363421096215,0.0860368186934678,0.27923885741796,TRUE,"down",TRUE,FALSE
"MED6","up",0.0691824888333334,8.54255257375,1.84326424336042,0.0860935921117791,0.279325477090655,TRUE,"up",TRUE,FALSE
"SLC28A1","up",0.120177993,7.09727841158333,1.84305859375983,0.0861251645720875,0.279398738106484,TRUE,"up",TRUE,FALSE
"NDUFA11","up",0.0957038808333349,13.1448639595833,1.8413207828547,0.086392376372256,0.279882164478325,TRUE,"up",TRUE,FALSE
"SLC35F5","up",0.0702347876666667,8.58427218808333,1.8403426179908,0.086543108031132,0.280111192994097,TRUE,"up",TRUE,FALSE
"USP8","up",-0.0922299489999988,9.57576887375,-1.8396669362798,0.0866473653076474,0.280214349309187,TRUE,"down",FALSE,FALSE
"USP16","down",0.0717132400000009,11.8726968316667,1.83933735864485,0.0866982596396649,0.280292198889155,TRUE,"up",FALSE,FALSE
"LOC643669","down",0.131625946083334,6.95716696529167,1.83915824517095,0.0867259300599812,0.280294164637376,TRUE,"up",FALSE,FALSE
"RPL9","up",-0.0898246449999993,15.9994559908333,-1.83895087658152,0.0867579753377638,0.280310264083914,TRUE,"down",FALSE,FALSE
"FGFR1","down",0.112509928083335,10.1843084457083,1.83876253239365,0.0867870898848434,0.280316887411835,TRUE,"up",FALSE,FALSE
"ZNF574","up",-0.111596228833333,9.97799667883333,-1.8387665489386,0.0867864689098074,0.280316887411835,TRUE,"down",FALSE,FALSE
"ACOT11","up",0.116327069583334,7.51748772545833,1.8382339924791,0.086868839050559,0.280522611409163,TRUE,"up",TRUE,FALSE
"H1F0","up",-0.141734010833333,11.7598521245833,-1.83742952874469,0.0869933973167632,0.280837282226126,TRUE,"down",FALSE,FALSE
"KIAA1217","down",0.155741772833333,7.88411206791667,1.8370848160427,0.0870468193349003,0.280922182215831,TRUE,"up",FALSE,FALSE
"CORO1B","up",0.100929475583334,8.739717441875,1.83654923796215,0.0871298789310862,0.281161034182855,TRUE,"up",TRUE,FALSE
"ACSM3","up",-0.102411459333333,6.34012051541667,-1.83605474147801,0.087206630261009,0.281252280620202,TRUE,"down",FALSE,FALSE
"MYL4","down",0.142996876666666,6.20722386408333,1.83606500681716,0.0872050363532766,0.281252280620202,TRUE,"up",FALSE,FALSE
"NAV1","up",0.145170777750001,8.746395438375,1.83478092947709,0.0874046181091932,0.281521332423432,TRUE,"up",TRUE,FALSE
"ARFIP1","down",-0.104862235833333,10.65927234625,-1.83430036806534,0.0874794156814459,0.28163035568312,TRUE,"down",TRUE,FALSE
"RASL10B","down",-0.219870080583333,7.144913328625,-1.83223315749489,0.0878018211656952,0.282157222800753,TRUE,"down",TRUE,FALSE
"NFATC1","down",0.233016306166668,9.73212684108333,1.83160285919872,0.0879003342448639,0.282386185448347,TRUE,"up",FALSE,FALSE
"C8orf31","down",-0.103065089833333,6.82352791725,-1.83078490966941,0.0880283234992419,0.282685655053515,TRUE,"down",TRUE,FALSE
"CD37","up",-0.128983170916666,7.70424421679167,-1.82888076637503,0.0883269200239247,0.283197846138955,TRUE,"down",FALSE,FALSE
"FBXW11","down",-0.108370962499998,11.21394583875,-1.82859617086716,0.0883716261402707,0.283197846138955,TRUE,"down",TRUE,FALSE
"PSMB3","up",0.102312279166667,10.8220810904167,1.82859450415353,0.0883718880179409,0.283197846138955,TRUE,"up",TRUE,FALSE
"IL32","up",0.155450247500001,9.64676672033333,1.82812317483018,0.0884459720871026,0.283318891205201,TRUE,"up",TRUE,FALSE
"TRAF3IP2","up",-0.151467099499999,8.938520445,-1.82785561709083,0.0884880517540722,0.283344446996515,TRUE,"down",FALSE,FALSE
"ANKRD13D","down",-0.0792976373333324,7.89252083558333,-1.82540270210204,0.0888746624994232,0.284135560570231,TRUE,"down",TRUE,FALSE
"PDCD2","down",-0.0857695266666668,10.5135773291667,-1.82312227854117,0.0892354364557278,0.284966442091714,TRUE,"down",TRUE,FALSE
"NRN1","up",0.148881587500001,10.5998001895833,1.8225004519448,0.0893340386327807,0.285079183419067,TRUE,"up",TRUE,FALSE
"TNS1","down",0.289778122666668,10.4953193194167,1.82252285659811,0.0893304842726441,0.285079183419067,TRUE,"up",FALSE,FALSE
"SAMD9L","down",-0.0908280416666652,9.83231427658333,-1.81998385740277,0.0897340837987004,0.285941693343577,TRUE,"down",TRUE,FALSE
"CACNA1I","up",0.124965324166669,14.6044047229167,1.81866702756459,0.0899440462538794,0.286397402649924,TRUE,"up",TRUE,FALSE
"CTBP1","up",-0.0711187256666667,10.0627473136667,-1.81832800512737,0.089998172599755,0.286452748429931,TRUE,"down",FALSE,FALSE
"PIAS4","down",0.10833285125,8.35278565145833,1.81816813723546,0.0900237062388098,0.286482650578892,TRUE,"up",FALSE,FALSE
"NOTCH2","down",-0.183306065,13.46732684,-1.81508002323914,0.0905181983528053,0.287761557112581,TRUE,"down",TRUE,FALSE
"DEDD","up",0.0926903148333336,9.09231589791667,1.81060162320692,0.0912396091375633,0.28934411641644,TRUE,"up",TRUE,FALSE
"ERG","down",0.158321919083335,8.512494412625,1.80975751330942,0.0913761555377626,0.289541087586106,TRUE,"up",FALSE,FALSE
"TSPAN32","up",-0.0908217071666659,6.47867484208333,-1.80980620782425,0.091368273591814,0.289541087586106,TRUE,"down",FALSE,FALSE
"NOTCH1","down",0.1184157735,7.62645340033333,1.80841605902211,0.0915935282050739,0.28990466623083,TRUE,"up",FALSE,FALSE
"CREB3","up",0.101145630916668,9.87140446870833,1.80761798483256,0.0917230682407912,0.290130359144747,TRUE,"up",TRUE,FALSE
"IFI44L","up",-0.210236890583333,10.599941794875,-1.80580844024783,0.0920173894640489,0.290703016959184,TRUE,"down",FALSE,FALSE
"PCOLCE2","up",0.371148923333333,14.3152645566667,1.80577079112028,0.0920235219751073,0.290703016959184,TRUE,"up",TRUE,FALSE
"FLOT1","down",0.0995655208333352,11.3195123654167,1.8044385071633,0.0922407662312241,0.291182067290114,TRUE,"up",FALSE,FALSE
"CD40","up",0.0893841027500011,8.55097187820833,1.80398039812937,0.0923155714334466,0.291329416573233,TRUE,"up",TRUE,FALSE
"TBL1X","down",-0.223778030833333,10.5246561589167,-1.80315858347303,0.0924499016995048,0.291503774178685,TRUE,"down",TRUE,FALSE
"MCM4","down",0.0909028505000004,7.31414396633333,1.80292919072195,0.0924874282395092,0.291546045476111,TRUE,"up",FALSE,FALSE
"CYP27A1","up",0.141788070916668,8.08969581329167,1.80185279115723,0.0926636981027402,0.291864817784931,TRUE,"up",TRUE,FALSE
"CARD9","down",0.0828114320833345,9.53346620120833,1.80065387062269,0.0928603831352494,0.292276927145307,TRUE,"up",FALSE,FALSE
"IL12A","up",0.152780366909091,5.70901353163636,1.80888679085398,0.0930983033190353,0.2926182512041,TRUE,"up",TRUE,FALSE
"RPS23","up",-0.0877052008333311,16.3848962595833,-1.79902058779012,0.0931289227007384,0.2926182512041,TRUE,"down",FALSE,FALSE
"TMPRSS2","up",-0.121887399666667,6.754213687,-1.79872823898039,0.0931770625351515,0.292695251747287,TRUE,"down",FALSE,FALSE
"WARS2","up",0.0807208045000003,9.00772684866667,1.79870015196457,0.0931816886677446,0.292695251747287,TRUE,"up",TRUE,FALSE
"BTN2A1","up",-0.118315170999999,8.47401319516667,-1.79778333809687,0.0933328064972282,0.292933026614331,TRUE,"down",FALSE,FALSE
"CACNA1B","up",0.0583058527500013,7.033094727375,1.79755593759732,0.0933703224346586,0.293021175506485,TRUE,"up",TRUE,FALSE
"SLC22A12","down",0.113889196833334,7.78730752566667,1.79704350305278,0.0934549116207451,0.293197800270577,TRUE,"up",FALSE,FALSE
"SLC1A5","up",0.145760794166668,9.10435729033333,1.7961865631958,0.0935965214002368,0.293361086235459,TRUE,"up",TRUE,FALSE
"BACE2","up",0.120828414166668,11.4385000704167,1.79552141339685,0.0937065690278841,0.293568466047303,TRUE,"up",TRUE,FALSE
"ZNF384","down",-0.0810145916666658,10.216175825,-1.79453155300529,0.0938705519492777,0.293760276983378,TRUE,"down",TRUE,FALSE
"GRAP2","up",-0.0734229480833331,5.571537228125,-1.79250222720554,0.0942075318430948,0.294399721354585,TRUE,"down",FALSE,FALSE
"RAP1GAP","down",0.144293980000001,6.18648137025,1.79229243923555,0.0942424293395446,0.294441239372369,TRUE,"up",FALSE,FALSE
"SPRED2","down",-0.0920214064999986,7.03796726433333,-1.79225146955094,0.0942492458418377,0.294441239372369,TRUE,"down",TRUE,FALSE
"UBASH3A","down",-0.196530024833334,5.98321325641667,-1.79093173774678,0.0944690558045706,0.294899350511343,TRUE,"down",TRUE,FALSE
"PPP1R8","up",-0.0832856691666653,10.6955278329167,-1.7901201713981,0.0946044531480197,0.295224421835419,TRUE,"down",FALSE,FALSE
"C14orf118","down",-0.119232245749999,7.46884112504167,-1.78910887235109,0.0947734136243551,0.29548459844832,TRUE,"down",TRUE,FALSE
"TAC3","up",-0.139521975583333,6.03452069879167,-1.78898721069364,0.0947937579873484,0.29548872875029,TRUE,"down",FALSE,FALSE
"CENPB","up",0.0800100403333339,8.68659514841667,1.78639522891659,0.0952281122316116,0.29624828827199,TRUE,"up",TRUE,FALSE
"RB1CC1","up",0.0930383797500012,10.3256295809583,1.78547803000925,0.095382234886496,0.296519940209425,TRUE,"up",TRUE,FALSE
"ANKRD6","up",0.124718037,8.350772752,1.78529748669591,0.0954125987309868,0.296535552209879,TRUE,"up",TRUE,FALSE
"DPP7","down",0.106283557500001,11.2968593570833,1.78537007656856,0.0954003895085957,0.296535552209879,TRUE,"up",FALSE,FALSE
"TSHZ3","up",-0.127031076999999,10.4494373910833,-1.78506023682913,0.0954525125286509,0.296610941411839,TRUE,"down",FALSE,FALSE
"SRP9","up",-0.120505647500001,10.8678772629167,-1.78402652972966,0.0956265912448524,0.296952772652414,TRUE,"down",FALSE,FALSE
"GPR62","down",-0.102359425999999,6.73569662091667,-1.78357837625504,0.0957021487119182,0.297128014066419,TRUE,"down",TRUE,FALSE
"FOXQ1","up",0.0862132441666686,14.0350618320833,1.78271225172525,0.0958483248621869,0.297228785047628,TRUE,"up",TRUE,FALSE
"SSPN","down",-0.189133209999998,12.6012799758333,-1.78245138777716,0.0958923897011162,0.297228785047628,TRUE,"down",TRUE,FALSE
"VPS18","down",0.505265622500002,12.0860841320833,1.78291597043515,0.0958139254049249,0.297228785047628,TRUE,"up",FALSE,FALSE
"NOS3","down",0.176942934166667,8.14516491566667,1.78136434328424,0.0960762052403258,0.29748678118858,TRUE,"up",FALSE,FALSE
"C10orf118","down",0.0871898197500015,8.80440841320833,1.78042240113025,0.0962357367380422,0.297765449516952,TRUE,"up",FALSE,FALSE
"PAF1","down",0.0792238650000005,10.4370410175,1.78036605175007,0.0962452877502812,0.297765449516952,TRUE,"up",FALSE,FALSE
"MYLIP","down",-0.178533524249999,10.1926658349583,-1.77973277986003,0.0963526827330054,0.297867929348318,TRUE,"down",TRUE,FALSE
"RPS28","up",-0.112611090833331,16.4291028020833,-1.77822170467489,0.0966093708853171,0.298246037968065,TRUE,"down",FALSE,FALSE
"ALDH3B1","down",0.103779366250001,7.13000042379167,1.7778750342873,0.0966683454959003,0.298312239757321,TRUE,"up",FALSE,FALSE
"DUSP26","down",0.440077922083334,9.45440367104167,1.77786112983276,0.0966707115478832,0.298312239757321,TRUE,"up",FALSE,FALSE
"LEPREL1","up",-0.261017189999998,13.24002282,-1.77564644197548,0.0970482288348876,0.298977053971607,TRUE,"down",FALSE,FALSE
"IQCK","up",-0.105501714416665,10.0522874000417,-1.77540811128066,0.0970889325008636,0.299036590861338,TRUE,"down",FALSE,FALSE
"RPGR","down",0.181700641416668,9.070396296125,1.77452550555827,0.0972398012148558,0.299201244478526,TRUE,"up",FALSE,FALSE
"FBXO21","down",-0.114821112499998,11.4340527820833,-1.7735885544455,0.0974001863945244,0.299526780646344,TRUE,"down",TRUE,FALSE
"CSNK1G3","up",0.0530519789999999,9.04042421075,1.77253481444729,0.0975808427419,0.299745430959591,TRUE,"up",TRUE,FALSE
"MRPS14","up",-0.0726054291666654,10.53245517125,-1.76932536606477,0.0981329071389448,0.30069393660888,TRUE,"down",FALSE,FALSE
"GTF2H3","up",-0.0766774928333327,7.52701932041667,-1.7691086101999,0.0981702911383114,0.300704582635017,TRUE,"down",FALSE,FALSE
"IDE","up",0.156951315583333,8.82293709920833,1.76817968201292,0.0983306464803809,0.301017718959448,TRUE,"up",TRUE,FALSE
"PGM2","up",-0.105851824333333,9.3667322505,-1.76756744467623,0.0984364598852073,0.301240412297921,TRUE,"down",FALSE,FALSE
"DERL1","up",0.0935293189166667,9.51081535104167,1.76689101922002,0.098553483951424,0.301432606884403,TRUE,"up",TRUE,FALSE
"FURIN","down",0.100850152,7.04650249625,1.76674798164396,0.0985782457123465,0.301478666414767,TRUE,"up",FALSE,FALSE
"LYPD1","up",0.258701965749999,6.15182495845833,1.7666598167216,0.0985935110045063,0.301495676993605,TRUE,"up",TRUE,FALSE
"RAB3IL1","down",-0.122976817166666,8.85525997375,-1.76530594477123,0.0988281892250192,0.302005261172285,TRUE,"down",TRUE,FALSE
"FOXJ1","down",-0.0587930315833327,5.76157202729167,-1.76523169965513,0.09884107302738,0.302014093437925,TRUE,"down",TRUE,FALSE
"SPSB4","up",0.101614001666667,12.1388577366667,1.76509222020739,0.0988652809967087,0.302014093437925,TRUE,"up",TRUE,FALSE
"TUBB2A","up",0.230415824166668,13.76447852375,1.76512349432745,0.0988598526237344,0.302014093437925,TRUE,"up",TRUE,FALSE
"CDKL2","up",-0.3263273805,7.31409780841667,-1.76476310341229,0.0989224230697578,0.302051992113742,TRUE,"down",FALSE,FALSE
"RRN3","up",-0.0813544972499993,7.73830998804167,-1.76355489436175,0.0991324455027867,0.302331558351916,TRUE,"down",FALSE,FALSE
"ZNF687","up",-0.095007915416665,8.17647358495833,-1.76361171821553,0.099122559020188,0.302331558351916,TRUE,"down",FALSE,FALSE
"ENG","down",0.129067907500002,11.0964787454167,1.76255814117237,0.0993060069905917,0.302661721354749,TRUE,"up",FALSE,FALSE
"CCNL2","up",-0.119892601999999,10.1400696255,-1.76205846806152,0.0993931144167353,0.302856546318864,TRUE,"down",FALSE,FALSE
"POP7","up",-0.130304865833331,13.12879832125,-1.76039367962268,0.0996838220004545,0.303333956266944,TRUE,"down",FALSE,FALSE
"EBPL","up",-0.137962464166664,11.43501332125,-1.75952750454211,0.0998353712749504,0.303619913502521,TRUE,"down",FALSE,FALSE
"KCNN2","up",-0.328131500666666,8.81358700541667,-1.75832189886021,0.100046647069879,0.303938984179116,TRUE,"down",FALSE,FALSE
"HUWE1","down",0.0860805354166669,9.918236153625,1.75803878915872,0.100096317658973,0.303996948714653,TRUE,"up",FALSE,FALSE
"KLRB1","up",-0.245462562583333,8.38006672120833,-1.7578656754275,0.100126700565601,0.30402978989293,TRUE,"down",FALSE,FALSE
"ZNF678","down",-0.10715956025,8.82655359454167,-1.75739181981684,0.100209907808055,0.304215335899057,TRUE,"down",TRUE,FALSE
"KCNV2","down",0.100365338583334,6.087906249875,1.7566685780916,0.100337023913826,0.304341273628506,TRUE,"up",FALSE,FALSE
"PIPOX","up",0.111532415250001,7.746297413875,1.75645642211007,0.100374339169638,0.304365323185224,TRUE,"up",TRUE,FALSE
"PTTG2","up",-0.114687977916667,7.430497530375,-1.75654388569756,0.100358954070878,0.304365323185224,TRUE,"down",FALSE,FALSE
"LEPROTL1","up",-0.0748765624999995,11.5538991154167,-1.75584851773177,0.10048132880528,0.304541147935783,TRUE,"down",FALSE,FALSE
"PMPCB","up",0.067028760833334,12.2166867595833,1.75546495920958,0.100548885879523,0.304597346402314,TRUE,"up",TRUE,FALSE
"P4HA3","up",0.263284742833335,7.04096559958333,1.75502876336897,0.100625762769781,0.30472380818273,TRUE,"up",TRUE,FALSE
"ZNF330","down",-0.0952227282499998,10.074932925125,-1.75500552671276,0.100629859544381,0.30472380818273,TRUE,"down",TRUE,FALSE
"TMED4","down",0.074196330916667,9.073435997625,1.75482414391838,0.10066184357407,0.304760566723763,TRUE,"up",FALSE,FALSE
"ZNF185","up",-0.355386472583332,11.081796374375,-1.75366283865529,0.100866834179492,0.30514402410916,TRUE,"down",FALSE,FALSE
"ZNF19","up",-0.10586392875,6.559619668875,-1.7518428114858,0.101188841127761,0.305671754960315,TRUE,"down",FALSE,FALSE
"SLC10A1","down",0.109866636666668,5.64803801433333,1.75157138797184,0.101236940093929,0.305697607800927,TRUE,"up",FALSE,FALSE
"THOC6","up",0.0988121920000008,7.22515754441667,1.751503993039,0.101248886273937,0.305697607800927,TRUE,"up",TRUE,FALSE
"ZAR1","up",-0.135457126499999,6.25324623658333,-1.75115920130959,0.101310022238471,0.305706658988504,TRUE,"down",FALSE,FALSE
"KHDRBS1","down",-0.0773201599999989,12.2633278191667,-1.74980155004606,0.101551067475896,0.306123330494874,TRUE,"down",TRUE,FALSE
"ANKRD11","up",-0.0931623891666639,11.16602202875,-1.74925602587902,0.101648065223311,0.30631448769457,TRUE,"down",FALSE,FALSE
"RAB34","up",-0.0670479324999975,14.4903607345833,-1.74867876458489,0.101750794921376,0.306564598060409,TRUE,"down",FALSE,FALSE
"GPR150","up",0.0729110208333339,12.9276524979167,1.74841531084982,0.101797709665471,0.306676210463983,TRUE,"up",TRUE,FALSE
"BIRC6","down",-0.0678582390833332,8.14624735179167,-1.74825855202828,0.101825633665436,0.306694728669187,TRUE,"down",TRUE,FALSE
"SLC34A1","up",-0.1232257225,6.47883218925,-1.74811019368189,0.101852067474046,0.306721015754366,TRUE,"down",FALSE,FALSE
"ATP11C","down",0.0985167354166674,8.58424129579167,1.74723873950673,0.102007461246893,0.306980710495251,TRUE,"up",FALSE,FALSE
"GAMT","down",0.0911702819166687,8.99671416704167,1.74728932194621,0.1019984359093,0.306980710495251,TRUE,"up",FALSE,FALSE
"SPIN1","down",0.0816841607500008,8.04618348229167,1.74623691236518,0.102186360518885,0.307191814439125,TRUE,"up",FALSE,FALSE
"PIGZ","up",0.110393326416667,10.3016451975417,1.74596559605608,0.102234857807875,0.307307874799873,TRUE,"up",TRUE,FALSE
"STARD13","down",0.144775708583334,8.871801066375,1.7445200789743,0.10249358311039,0.307877835020064,TRUE,"up",FALSE,FALSE
"SSBP4","up",-0.0589583849999988,10.7131251658333,-1.74432642165831,0.102528288540226,0.307921803742693,TRUE,"down",FALSE,FALSE
"SLC1A4","up",-0.140367062499999,7.96546998908333,-1.74377525035595,0.102627120870739,0.308154656061964,TRUE,"down",FALSE,FALSE
"RPL27A","up",-0.0834440824999992,16.7647666504167,-1.74087567000889,0.103148436315312,0.308972440728234,TRUE,"down",FALSE,FALSE
"PPP1R11","up",0.0609758869166672,9.74548418479167,1.7406902332126,0.103181855128833,0.308988685674931,TRUE,"up",TRUE,FALSE
"NR2C1","up",-0.0847193205833317,8.86987747279167,-1.74062902055859,0.103192888764485,0.308991947546506,TRUE,"down",FALSE,FALSE
"LEPR","up",-0.246039625583333,8.399096826625,-1.74025836921519,0.103259721176697,0.309152601452708,TRUE,"down",FALSE,FALSE
"EMILIN3","up",-0.136830216916665,7.623758493875,-1.73921840003742,0.103447442124129,0.309424730536639,TRUE,"down",FALSE,FALSE
"AXL","up",0.108920468333334,12.0541893666667,1.73878694082269,0.103525411279111,0.309569972020454,TRUE,"up",TRUE,FALSE
"BEX2","down",-0.117883195999998,10.3619873524167,-1.73863157304083,0.103553500503967,0.309594377721473,TRUE,"down",TRUE,FALSE
"RNF125","up",0.136353191250002,8.380856599375,1.73816674172257,0.103637578238085,0.309726539483867,TRUE,"up",TRUE,FALSE
"LPXN","up",-0.107771879083333,7.97040035145833,-1.7380466272269,0.103659314060525,0.309761704797907,TRUE,"down",FALSE,FALSE
"TAPBP","up",0.115929175083334,10.1646040282917,1.73742740848983,0.103771431003933,0.309966178010434,TRUE,"up",TRUE,FALSE
"LEF1","up",-0.333444324916665,9.695667962875,-1.73712428987493,0.103826353114274,0.310081934252857,TRUE,"down",FALSE,FALSE
"CLDN12","up",-0.0972492679166662,8.14537698779167,-1.73684750193559,0.103876526690003,0.3101721542679,TRUE,"down",FALSE,FALSE
"OSBPL8","down",0.147517756166669,9.631223319,1.73599342769731,0.104031479832886,0.310396211001289,TRUE,"up",FALSE,FALSE
"AMBN","up",-0.0891184639166661,5.96397026345833,-1.73569458061873,0.10408574709177,0.310468689030956,TRUE,"down",FALSE,FALSE
"ATP13A2","up",-0.0977588151666661,8.4372275365,-1.7337171555883,0.104445452669646,0.311272693780093,TRUE,"down",FALSE,FALSE
"C7orf31","up",-0.104909627916666,7.738674338625,-1.73293472215462,0.104588083438197,0.311428934220571,TRUE,"down",FALSE,FALSE
"UTS2R","down",0.0726461375000026,13.39340904875,1.73126203860269,0.104893573164636,0.311942104048848,TRUE,"up",FALSE,FALSE
"TMEM68","up",-0.0716831160833325,8.302951135375,-1.73047400231823,0.105037767229097,0.312259233002535,TRUE,"down",FALSE,FALSE
"PPP2CA","up",0.133174916250001,9.95321133554167,1.72889220034242,0.105327729286226,0.312971521887885,TRUE,"up",TRUE,FALSE
"ODZ1","up",0.120336021916667,5.483015863375,1.72697711295103,0.105679726766126,0.313541455769205,TRUE,"up",TRUE,FALSE
"ST14","down",0.0828767505833344,9.71444747479167,1.72545997698878,0.105959312523808,0.314127254912676,TRUE,"up",FALSE,FALSE
"HGFAC","up",0.10452624,5.57333843066667,1.72424126550227,0.10618437303076,0.314584366782205,TRUE,"up",TRUE,FALSE
"SHC3","down",-0.219867601583333,9.429589112625,-1.72394989418731,0.106238242915556,0.314683954611264,TRUE,"down",TRUE,FALSE
"ANKRD17","down",0.099681719166668,10.61156370625,1.72243433633169,0.106518832166345,0.315244609303044,TRUE,"up",FALSE,FALSE
"EIF4G1","down",0.102182785,10.67559149,1.72210636681682,0.106579637689282,0.315265239474852,TRUE,"up",FALSE,FALSE
"FAM111A","down",-0.127560733333332,11.1882514125,-1.72226286241893,0.106550619619814,0.315265239474852,TRUE,"down",TRUE,FALSE
"CACNA1S","up",0.111893350666668,5.82094763841667,1.72079793925841,0.106822523169127,0.315482315360814,TRUE,"up",TRUE,FALSE
"PODXL","down",0.280024413333333,12.993271945,1.71909117599042,0.107140081802989,0.315999679333886,TRUE,"up",FALSE,FALSE
"GIT1","down",0.05585905825,6.36976397154167,1.71686930771273,0.107554720123634,0.316766993456406,TRUE,"up",FALSE,FALSE
"C14orf119","up",-0.0616421541666653,10.9592780654167,-1.71627655970432,0.107665574325785,0.316977897048588,TRUE,"down",FALSE,FALSE
"C6orf162","up",-0.076455328249998,8.28160392529167,-1.71564277817216,0.107784213254545,0.317206959106385,TRUE,"down",FALSE,FALSE
"PABPC1","up",0.0902784250000013,15.05112913,1.71505277936345,0.107894759333586,0.317429169078593,TRUE,"up",TRUE,FALSE
"GPR37","up",0.204871607666667,6.19505583591667,1.71484267432323,0.107934149981776,0.31746780653481,TRUE,"up",TRUE,FALSE
"FOXJ3","down",-0.108526845,11.8809225958333,-1.7146978183963,0.107961315014792,0.317487599861785,TRUE,"down",TRUE,FALSE
"ZDHHC16","up",-0.111481147749999,9.10286435454167,-1.71190233449577,0.108486730246806,0.318460055005079,TRUE,"down",FALSE,FALSE
"VAV3","up",-0.273059494999999,8.95052619741667,-1.71046095183421,0.108758514079875,0.318956540772995,TRUE,"down",FALSE,FALSE
"HERC4","up",-0.0855685088333332,8.58768124166667,-1.7099118802487,0.108862202441607,0.319110033421283,TRUE,"down",FALSE,FALSE
"BRPF1","up",-0.0716884676666667,7.73016768475,-1.70886460287385,0.109060213452108,0.319539740913143,TRUE,"down",FALSE,FALSE
"C19orf42","up",-0.070261696666666,10.8169913566667,-1.70442797139329,0.109902556826316,0.321019717194092,TRUE,"down",FALSE,FALSE
